Ticker,Last Close,1W %,1M %,3M %,6M %
AMG,370.2200012207031,0.5513454373655702,-0.523932897229613,18.811984847060298,23.75234126166831
AMGN,437.2300109863281,1.7097808737392368,8.62916716960921,30.029330027106475,20.540324838697956
AMH,32.470001220703125,-2.49248659271347,-6.020254883613087,1.7217543940158782,10.629039502907196
AMKR,47.77000045776367,1.1795128482014698,-11.636057057338252,-36.359156286705264,7.72793133969948
AMLX,34.099998474121094,1.0370325159143519,40.96733245669416,158.33332550646065,141.8439542663803
AMN,33.79999923706055,-1.4002320867240519,9.740259981533397,11.514351146853954,49.9556249519778
AMP,560.5599975585938,1.346931424912885,0.13218359913786287,27.528475057443053,19.343801183911133
AMPG,3.369999885559082,0.0,-37.93738504426111,-36.772984356520325,28.625955448847563
AMPH,23.18000030517578,2.885040384910223,17.011614992858274,27.924940571671936,13.405086592599208
AMPY,4.900000095367432,-0.40650367106455254,20.098043798896263,4.4776126990375715,-18.333331743876137
AMR,225.41000366210938,-4.3657163425387795,48.1790763196265,5.935710572079097,33.33924850217003
AMRC,23.149999618530273,4.656413834623395,-9.393345167106887,-30.543059265719457,-14.701547018604591
AMRN,13.630000114440918,-1.801152722901616,-4.417953045785596,-6.194078699726415,-3.8787036593652973
AMRX,17.440000534057617,-0.1717159729591014,-3.4864370304724015,35.45631482763198,31.523380339551206
AMS,1.4299999475479126,-0.6944520329984546,-2.0548006722750554,4.379557851876454,-31.578947068221368
AMSC,29.549999237060547,2.9258104471420596,-10.18237730531189,-36.683093215282334,-4.1828823253721525
AMSF,25.989999771118164,-0.192016676847982,-12.579885061232115,-12.671745363437562,-23.14348547558696
AMST,1.0700000524520874,1.9047715280065776,7.00000524520874,-20.14925180604293,-39.2045421448867
AMT,175.85000610351562,0.08537800676093767,2.7161268914503807,-2.5852736600505497,-4.443402282412238
AMTB,29.68000030517578,3.378618083020889,1.9931268594600655,37.768597258363066,37.61769813455288
AMTX,1.8300000429153442,-2.139035387755625,12.269941611582345,-25.306122151080494,31.654680701345132
AMWL,12.989999771118164,8.521298925104698,0.4640329816416592,53.546095892966626,131.55079254838685
